2020 포드 에베레스트 스포츠,포드,49490~72590호주달러,I5,싱글터보,3198cc,디젤,자동8.4ℓ/100km(정보없음),7인승,후륜구동,자동6단,192hp,47.9kg.m,정보없음,정보없음,221.0g/km,4892mm,1860mm,1837mm,2850mm,정보없음,정보없음,2242kg,265mm/65/17inch,265mm/65/17inch,더블위시본,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191111_21
2020 어큐라 NSX,어큐라,157500달러,V6,트윈터보,3492cc,전기가솔린,정보없음,2인승,풀타임4륜구동,자동(DCT)9단,500hp,56.1kg.m,573hp,2.7초,정보없음,4490mm,1940mm,1215mm,2630mm,1655mm,1615mm,1725kg,245mm/35/19inch,305mm/30/20inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190809_19
2020 알피나 B5,알피나,117700유로,V8,트윈터보,4395cc,가솔린,자동11.2ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,613hp,81.6kg.m,330km/h,3.4초,256.0g/km,4978mm,1868mm,1466mm,2975mm,1611mm,1596mm,2055kg,255mm/35/20inch,295mm/30/20inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200611_17
2020 알파로메오 스텔비오,알파로메오,42640달러,I4,싱글터보,1993cc,가솔린,자동24.0mpg(정보없음),5인승,풀타임4륜구동,자동8단,280hp,42.3kg.m,230km/h,5.7초,정보없음,4688mm,1903mm,1677mm,2818mm,1612mm,1650mm,1818kg,255mm/45/20inch,255mm/45/20inch,더블위시본,알파링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191202_15
2020 아우디 SQ7,아우디,94900유로,V8,트윈터보,3956cc,디젤,자동7.6ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,435hp,91.8kg.m,250km/h,4.8초,200.0g/km,5066mm,1970mm,1743mm,2996mm,1663mm,1663mm,2395kg,285mm/35/22inch,285mm/35/22inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191119_18
2020 아우디 A7 플러그인 하이브리드,아우디,77850유로,V6,싱글터보,2995cc,전기가솔린,자동2.1ℓ/100km(정보없음),정보없음,풀타임4륜구동,자동7단,367hp,51.0kg.m,정보없음,5.3초,48.0g/km,4969mm,1908mm,1422mm,2926mm,1651mm,1637mm,정보없음,255mm/40/20inch,255mm/40/20inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190910_62
2020 씨드 SW 플러그인 하이브리드,기아자동차,24454파운드,I4,자연흡기,1591cc,전기가솔린,정보없음,5인승,전륜구동,자동(DCT)6단,141hp,정보없음,정보없음,정보없음,정보없음,4600mm,1800mm,1465mm,2650mm,정보없음,정보없음,정보없음,225mm/45/17inch,225mm/45/17inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200120_27
2020 스코다 카미크,스코다,가격정보없음,I3,싱글터보,999cc,가솔린,수동6.3ℓ/100km(정보없음),5인승,전륜구동,수동5단,95hp,16.3kg.m,181km/h,11.1초,143.0g/km,4241mm,1793mm,1553mm,2651mm,1531mm,1516mm,1373kg,215mm/45/18inch,215mm/45/18inch,맥퍼슨스트럿,멀티링크,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191005_28
2020 스코다 라피드 스페이스백,스코다,가격정보없음,I4,자연흡기,1498cc,연료정보없음,정보없음,5인승,전륜구동,자동6단,110hp,14.8kg.m,정보없음,정보없음,정보없음,4312mm,1706mm,1475mm,2603mm,정보없음,정보없음,정보없음,235mm/35/17inch,235mm/35/17inch,맥퍼슨스트럿,토션빔,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20200317_10
2020 스즈키 이그니스,스즈키,489000루피,I4,자연흡기,1242cc,가솔린,정보없음,5인승,전륜구동,자동(CVT),91hp,12.0kg.m,정보없음,정보없음,정보없음,3700mm,1660mm,1595mm,2435mm,1460mm,1470mm,1320kg,175mm/60/16inch,175mm/60/16inch,맥퍼슨스트럿,토션빔,V디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20200304_43
2020 쉘비슈퍼카 투아타라,쉘비슈퍼카,가격정보없음,V8,트윈터보,5899cc,가솔린,정보없음,2인승,후륜구동,자동(S/T)7단,1350hp,176.9kg.m,정보없음,정보없음,정보없음,4633mm,2065mm,1067mm,2672mm,정보없음,정보없음,1247kg,245mm/35/20inch,345mm/30/20inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200506_24
2020 벤츠 CLA클래스 플러그인 하이브리드,메르세데스-벤츠,42453유로,I4,싱글터보,1332cc,전기가솔린,DCT1.5ℓ/100km(하이브리드),5인승,전륜구동,자동(DCT)8단,160hp,25.5kg.m,정보없음,6.8초,35.0g/km,4688mm,1830mm,1439mm,2729mm,1612mm,1602mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200303_21
2020 마힌드라 록소르,마힌드라,15999~19599달러,I4,싱글터보,2498cc,디젤,정보없음정보없음,2인승,전륜구동,자동6단수동5단,62hp,19.9kg.m,88km/h,정보없음,정보없음,3759mm,1574mm,1905mm,2438mm,정보없음,정보없음,1583kg,235mm/70/16inch,235mm/70/16inch,리프스프링,리프스프링,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20200125_23
2020 마쯔다 CX-30,마쯔다,21900달러,I4,싱글터보,2497cc,가솔린,정보없음,5인승,전륜구동,자동6단,186hp,25.7kg.m,정보없음,정보없음,정보없음,4395mm,1795mm,1540mm,2655mm,정보없음,정보없음,정보없음,215mm/65/16inch,215mm/55/18inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190917_19
2020 마쯔다 BT-50,마쯔다,가격정보없음,I4,싱글터보,2997cc,디젤,정보없음,5인승,파트타임4륜구동,자동6단,190hp,45.9kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200618_20
2020 돈커부트 D8 GTO-JD70,돈커부트,198000유로,I5,싱글터보,2480cc,가솔린,수동8.0ℓ/100km(정보없음),2인승,후륜구동,수동5단,416hp,57.1kg.m,280km/h,2.7초,191.0g/km,3836mm,1850mm,1081mm,2350mm,1560mm,1585mm,680kg,235mm/45/17inch,245mm/40/18inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200617_24
2020 BMW 8시리즈 컨버터블,BMW,97400~121400달러,I6,싱글터보,2998cc,가솔린,정보없음,4인승,후륜구동,자동8단,335hp,50.9kg.m,250km/h,5.0초,정보없음,4851mm,1902mm,1345mm,2822mm,1627mm,1642mm,정보없음,245mm/45/18inch,275mm/40/18inch,더블위시본,5링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190729_23
2020 BMW 3시리즈 투어링 플러그인 하이브리드,BMW,가격정보없음,I4,싱글터보,1998cc,전기가솔린,자동1.7ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,184hp,30.6kg.m,252hp,6.2초,39.0g/km,4709mm,1827mm,1440mm,2851mm,1573mm,1569mm,정보없음,255mm/50/17inch,255mm/50/17inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200220_7/
2019 혼다 인사이트,혼다,22830~28090달러,l4,자연흡기,1498cc,전기가솔린,정보없음,5인승,전륜구동,자동(CVT),107hp,13.7kg.m,151hp,정보없음,정보없음,4663mm,1818mm,1412mm,2700mm,1547mm,1564mm,1355~1396kg,215mm/50~55/16~17inch,215mm/50~55/16~17inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20180704_28
2019 혼다 N밴,혼다,1267920~1799280엔,I3,자연흡기,658cc,가솔린,수동17.6~18.6km/ℓ(정보없음)CVT21.2~23.8km/ℓ(정보없음),4인승,전륜구동파트타임4륜구동,수동6단자동(CVT),53hp,6.5kg.m,정보없음,정보없음,정보없음,3395mm,1475mm,1945~1960mm,2520mm,1310mm,1310mm,930~1000kg,145mm/80/12inch,145mm/80/12inch,맥퍼슨스트럿,토션빔드디온,V디스크,드럼,전동식랙앤피니언,https://imgauto-phinf.pstatic.net/20181001_22
2019 쉐보레 스핀,쉐보레,가격정보없음,I4,자연흡기,1298cc,LNG,정보없음,7인승,전륜구동,자동6단,88hp,20.4kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,195mm/65/15inch,195mm/65/15inch,맥퍼슨스트럿,토션빔,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191219_84
2019 쉐보레 몬자,쉐보레,가격정보없음,I3,자연흡기,999cc,가솔린,정보없음,5인승,전륜구동,자동(DCT)6단,125hp,17.3kg.m,180km/h,정보없음,정보없음,4614mm,1798mm,1485mm,2640mm,정보없음,정보없음,1225kg,정보없음,정보없음,정보없음,정보없음,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191219_19
2019 맥라렌 세나 GTR,맥라렌,가격정보없음,V8,트윈터보,3994cc,가솔린,정보없음,정보없음,후륜구동,자동7단,814hp,81.6kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,1188kg,정보없음,정보없음,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200304_14
2019 다이하쓰 탄토 커스텀,다이하쓰,1853500~1974500엔,I3,자연흡기,658cc,가솔린,CVT20.0km/ℓ(정보없음),5인승,전륜구동,자동(CVT),52hp,6.1kg.m,정보없음,정보없음,정보없음,3395mm,1475mm,1755mm,2460mm,1350mm,1370mm,910kg,155mm/65/14inch,155mm/65/14inch,맥퍼슨스트럿,토션빔,디스크,리딩트레일링,랙앤피니언,https://imgauto-phinf.pstatic.net/20200227_25
2018 토요타 알파드,토요타,3304000~3995018엔,I4,자연흡기,2494cc,가솔린,정보없음,7인승,전륜구동,자동(CVT),182hp,23.8kg.m,정보없음,정보없음,정보없음,4870mm,1830mm,1905mm,2950mm,1580mm,1585mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191104_18
2018 스즈키 스페이시아 커스텀,스즈키,1576800~1908360엔,l3,자연흡기,658cc,전기가솔린,정보없음,4인승,전륜구동,자동(CVT),52hp,6.1kg.m,55hp,정보없음,정보없음,3395mm,1475mm,1785mm,2460mm,1295mm,1300mm,880kg,155mm/65/14inch,155mm/65/14inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20180226_46
2018 벤츠 SL클래스,메르세데스-벤츠,114811~135993유로,V6,싱글터보,2996cc,가솔린,자동8.4ℓ/100km(정보없음),2인승,후륜구동,자동9단,367hp,51.0kg.m,250km/h,4.9초,191.0g/km,4640mm,1880mm,1310mm,2585mm,정보없음,정보없음,정보없음,정보없음/정보없음/19inch,정보없음/정보없음/20inch,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190220_24
2018 미쯔오카 뷰트,미쯔오카,2386800~3115800엔,l3,자연흡기,1198cc,가솔린,정보없음,5인승,풀타임4륜구동전륜구동,자동(CVT),79hp,10.8kg.m,정보없음,정보없음,정보없음,4515mm,1680mm,1550~1560mm,2450mm,1470mm,1475mm,1035~1150kg,165mm/70/14inch,165mm/70/14inch,맥퍼슨스트럿,토션빔,V디스크,트럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20180419_25
2018 맥라렌 720S 스파이더,맥라렌,237000파운드,V8,트윈터보,3994cc,가솔린,자동24.4mpg(정보없음),2인승,후륜구동,자동7단,720hp,78.5kg.m,341km/h,2.9초,276.0g/km,4544mm,2059mm,1196mm,2670mm,1674mm,1629mm,1332kg,245mm/35/19inch,305mm/30/20inch,더블위시본,더블위시본,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20181211_29
2018 르노 메간 RS,르노,37600~39400유로,I4,싱글터보,1798cc,가솔린,수동7.4ℓ/100km(정보없음)DCT7.5ℓ/100km(정보없음),5인승,전륜구동,수동6단자동(DCT)6단,280hp,39.8kg.m,정보없음,5.8초,168.0~169.0g/km,4364mm,1875mm,1435mm,2670mm,1615mm,1596mm,1427~1450kg,245mm/35/19inch,245mm/35/19inch,정보없음,정보없음,V디스크,디스크,정보없음,https://imgauto-phinf.pstatic.net/20180921_12
2018 로터스 엑시지 스포츠 410,로터스,116368달러,V6,슈퍼차저,3456cc,가솔린,수동19.6ℓ/100km(정보없음),2인승,후륜구동,수동6단,410hp,42.8kg.m,290km/h,3.4초,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,1108kg,215mm/45/17inch,285mm/30/18inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20180508_14
2017 홍치 H5,홍치,26701달러,I4,자연흡기,1798cc,가솔린,자동7.1ℓ/100km(정보없음),5인승,전륜구동,자동6단,176hp,25.5kg.m,정보없음,정보없음,정보없음,4945mm,1845mm,1470mm,2875mm,정보없음,정보없음,1583kg,정보없음/정보없음/17inch,정보없음/정보없음/17inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191022_24
2017 애스턴마틴 뱅퀴시 자가토 볼란테,애스턴마틴,가격정보없음,V12,정보없음,정보없음,가솔린,정보없음,정보없음,정보없음,정보없음,592hp,정보없음,정보없음,3.7초,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20160823_21
2017 맥라렌 570S 스프린트,맥라렌,148000파운드,V8,트윈터보,3799cc,가솔린,정보없음,정보없음,후륜구동,자동(DCT)7단,570hp,정보없음,정보없음,정보없음,정보없음,4530mm,2095mm,1202mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20170131_16
2017 롤스로이스 던 블랙 배지,롤스로이스,가격정보없음,V12,트윈터보,6592cc,가솔린,정보없음,4인승,후륜구동,자동8단,570hp,79.5kg.m,정보없음,정보없음,정보없음,5285mm,1947mm,1502mm,3112mm,정보없음,정보없음,정보없음,255mm/40/20inch,255mm/40/20inch,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20170703_14
2017 KTM X-BOW RR,KTM,가격정보없음,I4,싱글터보,1984cc,가솔린,정보없음,2인승,후륜구동,수동6단,정보없음,정보없음,정보없음,정보없음,정보없음,3738mm,1915mm,1202mm,2430mm,1644mm,1624mm,810kg,215mm/45/17inch,255mm/35/18inch,정보없음,정보없음,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20200417_29
2013 HND9 콘셉트,현대자동차,가격정보없음,3.3T-GDi,정보없음,정보없음,가솔린,정보없음,정보없음,후륜구동,자동8단,370hp,정보없음,정보없음,정보없음,정보없음,4695mm,1890mm,1340mm,2860mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20130321_27
2021 토요타 포추너,토요타,44000달러,I4,싱글터보,2755cc,디젤,정보없음,7인승,파트타임4륜구동,자동6단,201hp,51.0kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음/정보없음/20inch,정보없음/정보없음/20inch,정보없음,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200605_16
2021 토요타 라브4 플러그인 하이브리드,토요타,4690000~5390000엔,I4,자연흡기,2497cc,전기가솔린,정보없음,5인승,풀타임4륜구동,자동,176hp,23.2kg.m,302hp,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음/정보없음/18inch,정보없음/정보없음/18inch,정보없음,정보없음,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200609_14
2021 어큐라 TLX,어큐라,가격정보없음,I4,싱글터보,1998cc,가솔린,정보없음,5인승,전륜구동,자동10단,272hp,38.7kg.m,정보없음,정보없음,정보없음,4942mm,1854mm,1432mm,2870mm,1625mm,1640mm,정보없음,255mm/60/18inch,255mm/60/18inch,더블위시본,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200529_97
2021 닷지 듀랑고,닷지,가격정보없음,V6,자연흡기,3604cc,가솔린,정보없음,7인승,풀타임4륜구동,토크컨버터8단,293hp,36.0kg.m,정보없음,정보없음,정보없음,5101mm,1924mm,1782mm,3042mm,1623mm,1627mm,정보없음,265mm/60/18inch,265mm/60/18inch,더블위시본,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200706_53
2020 폭스바겐 타이군,폭스바겐,가격정보없음,I3,싱글터보,999cc,가솔린,정보없음,5인승,전륜구동,자동(DCT)7단,115hp,정보없음,183km/h,9.9초,정보없음,4230mm,1780mm,1560mm,2610mm,정보없음,정보없음,정보없음,정보없음/정보없음/19inch,정보없음/정보없음/19inch,정보없음,정보없음,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200213_89
2020 포드 머스탱 쉘비 GT350,포드,가격정보없음,V8,자연흡기,5163cc,가솔린,수동16.0ℓ/100km(정보없음),4인승,후륜구동,수동6단,526hp,59.3kg.m,정보없음,정보없음,정보없음,4798mm,1927mm,1376mm,2720mm,1607mm,1617mm,정보없음,305mm/35/19inch,305mm/35/19inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190813_21
2020 케이터햄 슈퍼 세븐 1600,케이터햄,33495파운드,I4,자연흡기,1598cc,연료정보없음,정보없음,2인승,정보없음,수동5단,135hp,16.8kg.m,196km/h,5.1초,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,540kg,185mm/60/14inch,185mm/60/14inch,정보없음,정보없음,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200413_12
2020 인피니티 QX50,인피니티,45300달러,I4,싱글터보,1997cc,가솔린,정보없음,5인승,풀타임4륜구동,자동(CVT),272hp,38.7kg.m,정보없음,정보없음,176.0g/km,4695mm,1905mm,1680mm,2800mm,정보없음,정보없음,1870kg,255mm/45/20inch,255mm/45/20inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190812_27
2020 이스즈 D-MAX,이스즈,26990달러,V6,싱글터보,2999cc,디젤,정보없음,5인승,전륜구동,수동6단,188hp,45.9kg.m,정보없음,정보없음,181.0g/km,5265mm,1870mm,1790mm,3125mm,1570mm,1570mm,1890kg,265mm/60/18inch,265mm/60/18inch,더블위시본,리프스프링,V디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191014_28
2020 알피나 B7,알피나,154800유로,V8,트윈터보,4395cc,가솔린,자동11.1ℓ/100km(정보없음),5인승,풀타임4륜구동,자동8단,559hp,81.6kg.m,330km/h,3.6초,253.0g/km,5268mm,1902mm,1491mm,3210mm,1622mm,1619mm,2180kg,255mm/40/20inch,295mm/35/20inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191021_13
2020 아우디 A6 하이브리드,아우디,68850유로,I4,싱글터보,1984cc,전기가솔린,자동2.1ℓ/100km(하이브리드),5인승,풀타임4륜구동,자동7단,249hp,51.0kg.m,정보없음,5.6초,47.0g/km,4939mm,1886mm,1457mm,2924mm,1630mm,1617mm,정보없음,정보없음,정보없음,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191022_24
2020 시트로엥 C3L,시트로엥,14200유로,I3,싱글터보,1199cc,가솔린,정보없음,5인승,전륜구동,자동,115hp,19.3kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200503_12
2020 스코다 옥타비아,스코다,가격정보없음,I3,싱글터보,999cc,가솔린,정보없음,5인승,전륜구동,수동6단,109hp,20.4kg.m,207km/h,10.6초,정보없음,4689mm,1819mm,1461mm,2690mm,정보없음,정보없음,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191112_17
2020 스바루 포레스터 E-Boxer,스바루,39990~45990달러,I4,싱글터보,1995cc,전기가솔린,CVT8.1ℓ/100km(정보없음),5인승,풀타임4륜구동,자동(CVT),150hp,19.8kg.m,정보없음,11.8초,185.0g/km,4625mm,1815mm,1730mm,2670mm,1565mm,1570mm,1656~1664kg,225mm/60/17inch,225mm/60/17inch,맥퍼슨스트럿,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200121_23
2020 뷰익 앙코르 GX,뷰익,25000달러,I3,싱글터보,1198cc,가솔린,정보없음,5인승,전륜구동,자동6단,137hp,22.9kg.m,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,맥퍼슨스트럿,토션빔,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191112_11
2020 복스홀 그랜드랜드X 플러그인 하이브리드,복스홀,32390파운드,I4,싱글터보,1598cc,전기가솔린,자동192.0mpg(정보없음),5인승,전륜구동,자동8단,180hp,정보없음,225hp,8.7초,35.0g/km,4477mm,1856mm,1609mm,2675mm,1595mm,1610mm,정보없음,205mm/55/19inch,205mm/55/19inch,맥퍼슨스트럿,코일스프링,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191216_24
2020 벤츠 E클래스 에스테이트 AMG,메르세데스-벤츠,124978유로,V6,트윈터보,2999cc,가솔린,자동9.0ℓ/100km(정보없음),5인승,풀타임4륜구동,자동9단,435hp,53.0kg.m,250km/h,4.6초,207.0g/km,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200304_28
2020 미쓰비시 미라지,미쓰비시,15000달러,I3,자연흡기,1193cc,가솔린,정보없음,5인승,전륜구동,자동(CVT),78hp,10.2kg.m,정보없음,정보없음,정보없음,3794mm,1666mm,1508mm,2451mm,정보없음,정보없음,정보없음,165mm/65/14inch,165mm/65/14inch,맥퍼슨스트럿,토션빔,V디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191119_18
2020 미니 컨트리맨 쿠퍼SE,미니,가격정보없음,I3,정보없음,1499cc,전기가솔린,정보없음,5인승,풀타임4륜구동,자동8단,136hp,정보없음,224hp,정보없음,정보없음,4309mm,1822mm,1559mm,2670mm,1563mm,1565mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200527_14
2020 맥라렌 620R,맥라렌,299000달러,V8,트윈터보,3799cc,가솔린,자동18.0mpg(정보없음),2인승,후륜구동,자동7단,612hp,63.2kg.m,322km/h,2.9초,정보없음,4557mm,1944mm,1194mm,2670mm,1680mm,1618mm,1282kg,정보없음/정보없음/19inch,정보없음/정보없음/20inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191210_22
2020 르노 트라이버,르노,495000루피,I3,싱글터보,999cc,가솔린,정보없음,5인승,전륜구동,자동5단,72hp,9.8kg.m,정보없음,정보없음,정보없음,3990mm,1739mm,1643mm,2636mm,1547mm,1545mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,트레일링암,디스크,드럼,랙앤피니언,https://imgauto-phinf.pstatic.net/20191025_13
2020 랜드로버 레인지로버 이보크 플러그인 하이브리드,랜드로버,가격정보없음,I3,자연흡기,1497cc,전기가솔린,자동1.4ℓ/100km(정보없음),5인승,풀타임4륜구동,자동,197hp,정보없음,정보없음,정보없음,32.0g/km,4371mm,1904mm,1649mm,2681mm,1625mm,1631mm,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200423_12
2020 닛산 무라노,닛산,31530~45330달러,V6,정보없음,3500cc,가솔린,CVT23.0mpg(정보없음),5인승,전륜구동,자동(CVT),260hp,33.2kg.m,정보없음,정보없음,정보없음,4897mm,1915mm,1722mm,2824mm,1640mm,1640mm,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20190923_95
2020 닛산 370Z,닛산,30090~39490달러,V6,자연흡기,3696cc,가솔린,자동22.0mpg(정보없음)수동20.0mpg(정보없음),2인승,후륜구동,자동7단수동6단,332hp,37.3kg.m,정보없음,정보없음,정보없음,4254mm,1844mm,1315mm,2550mm,1539~1549mm,1564~1595mm,1512~1560kg,225~245mm/40~50/18~19inch,245~275mm/35~45/18~19inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190429_48
2020 BAC 모노 원,BAC,가격정보없음,I4,자연흡기,2497cc,가솔린,정보없음,1인승,후륜구동,자동(S/T)6단,305hp,31.4kg.m,273km/h,2.8초,정보없음,3977mm,1836mm,1090mm,2565mm,정보없음,정보없음,580kg,205mm/45/17inch,255mm/40/17inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200228_21
2019 토요타 4러너,토요타,35310달러,V6,자연흡기,3956cc,가솔린,자동18.0mpg(정보없음),5인승,파트타임4륜구동,자동5단,270hp,38.4kg.m,정보없음,정보없음,정보없음,4831mm,1925mm,1816mm,2789mm,1605mm,1605mm,2121kg,265mm/70/17inch,265mm/70/17inch,더블위시본,멀티링크,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20190809_15
2019 애스턴마틴 발키리 AMR 트랙 퍼포먼스,애스턴마틴,가격정보없음,V12,자연흡기,6500cc,가솔린,정보없음,정보없음,후륜구동,자동(DCT)7단,1130hp,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,1030kg,265mm/35/20inch,325mm/30/21inch,정보없음,정보없음,정보없음,정보없음,정보없음,https://imgauto-phinf.pstatic.net/20190125_90
2019 스즈키 스위프트 애티튜드,스즈키,13499파운드,I4,자연흡기,1200cc,가솔린,수동51.4mpg(정보없음),정보없음,전륜구동,수동5단,90hp,정보없음,정보없음,정보없음,124.0g/km,3840mm,1695mm,1500mm,2450mm,정보없음,정보없음,정보없음,185mm/55/16inch,185mm/55/16inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190322_11
